reach_con,safe_con,peak1_con,peak2_con,reach_unc,safe_unc,peak1_unc,peak2_unc,x1_0,x2_0,xi0
0,0,2.09151544922208,23.6926156912951,0,0,2.09151544922281,23.6926156913119,-0.096942002303023,1.73178171701346,10
0,0,14.5218953823005,8.82509633629996,0,0,14.5218953822991,8.82509633626622,-1.41140971223323,1.26846264453549,10
1,1,2.31677305421577,25.1508944786863,1,1,2.31677305421054,25.1508944787781,-1.72299171996066,-1.27549635845734,10
0,0,1.39495288943112,10.4968916627648,0,0,1.39495288945504,10.4968916629092,1.25131820065483,1.51049781730853,10
0,0,17.4904992337389,13.9635174934936,0,0,17.4904992337156,13.9635174934948,-0.289180667889798,1.96021288121549,10
0,0,15.7684788315883,18.8411776630822,0,0,15.7684788314959,18.8411776631621,0.912645132588535,1.91712594454039,10
1,1,9.6874212148519,27.0718855357006,1,1,9.68742121483185,27.0718855356419,-1.77800198754911,1.46841160222596,10
0,0,4.24112873012961,48.1255183984177,0,0,4.24112873035074,48.1255184027271,0.165768528380879,1.80683552810785,10
0,0,2.36458227280296,25.1241632066941,0,0,2.36458227275987,25.1241632071107,1.76723707276579,-0.535947260637804,10
0,0,96.9158724544337,17.9856170633132,0,0,96.9158724544244,17.9856170633373,-1.10368545221472,1.9423076038784,10
0,0,3.69469066529425,12.9611673233714,0,0,3.69469066526685,12.9611673233786,-0.902965627222315,1.48440062796986,10
0,0,2.34879865921663,10.2059226874724,0,0,2.3487986592087,10.2059226890589,-1.32359574653847,-1.5890031530412,10
0,0,9.01900119852621,81.0047176469566,0,0,9.01900119857144,81.0047176467919,1.50680372072654,-1.68176901703169,10
0,0,15.2576353607872,6.49878068796001,0,0,15.2576353606709,6.49878068792594,1.63672985504339,-0.61897944062601,10
0,0,3.7698207267821,22.9823348066724,0,0,3.76982072675668,22.9823348068485,1.38138063505589,-1.07306231077624,10
1,1,19.9240303788285,40.7323967893669,1,1,19.9240303788071,40.7323967892245,-1.32689877853102,1.83104741704797,10
0,0,3.17921129620537,14.744431926989,0,0,3.17921129618264,14.7444319270258,1.23134183718428,-1.37903080041883,10
0,0,2.42925237385145,12.0256075830106,0,0,2.42925237384231,12.0256075830457,-1.34113336488395,1.37643214267318,10
0,0,27.1580309292364,12.5152830683959,0,0,27.1580309287494,12.5152830684657,-1.85788478067855,-0.907265469024548,10
0,0,10.6179928523645,1.16688768206355,0,0,10.617992848389,1.16688768216099,-1.74551085720579,0.949198104785005,10
0,0,8.96945318038743,13.1730260693576,0,0,8.96945318039439,13.1730260714415,-1.40205478670308,-1.05638618889869,10
0,0,18.9541424095525,51.7416175861091,0,0,18.954142409531,51.7416175860537,-1.90723852760255,-0.975824953812606,10
0,0,3.54877188590376,7.30456837480586,0,0,3.54877188589815,7.30456837482653,0.0988793470745275,1.70346061092432,10
0,0,5.306108556951,14.2896128292474,0,0,5.30610855697872,14.2896128294265,0.786783608757652,1.56481412628717,10
