x1,x2,th,v,u1_full,u2_full,u1_zero,u2_zero,u1_k0,u2_k0,k1_lambda,mu_val,xi0
-1.52162301624679,0.827603606702883,2.72518233353461,0.560413945234221,1.62378527733503,3.45056335084042,1.62378527733503,3.45056334777338,1.62378473796232,3.45056364401576,1.09456316972482e-08,0.1,1e-08
0.85297914889198,0.97900277220762,3.06352724637917,0.477105341688449,-3.88442446451872,-1.0953694448372,-3.88442446451872,-1.0953694474483,-3.88442455012409,-1.0953695146551,1.09456316972482e-08,0.1,1e-08
1.04314019446759,0.911165954771587,2.55390071418476,0.573596821393969,-3.91666282987159,-0.971981696976822,-3.91666282987159,-0.971981700116011,-3.91666299693845,-0.971981834539116,1.09456316972482e-08,0.1,1e-08
0.245108790277985,-0.36176506833298,3.71291809819957,0.491037501779,0.33838462965696,-0.0506610465383267,0.338384629656962,-0.0506610492256841,0.338384541035776,-0.0506612232344802,1.09456316972482e-08,0.1,1e-08
1.08386871981824,0.52675914890625,2.22113022010426,0.133378204522636,-15.7041132061897,-1.25074177872495,-15.7041132061897,-1.2507417794549,-15.7041131252881,-1.2507418282697,1.09456316972482e-08,0.1,1e-08
-0.024817614542437,0.307780970575841,3.57174591809739,0.712629201696616,-0.0409026075839503,-0.107435864356344,-0.0409026075839515,-0.107435868256433,-0.0409027581696162,-0.107436039088614,1.09456316972482e-08,0.1,1e-08
0.0909313175279762,-0.313752975532322,2.88804520709271,0.96591729359301,0.0509408799582755,-0.108969811369287,0.0509408799582764,-0.108969816655574,0.050940976946608,-0.108970026088324,1.09456316972482e-08,0.1,1e-08
-0.289835926565801,0.388850776743973,2.18151370639639,0.479830201332442,-0.194920227159899,0.107870539527475,-0.194920227159899,0.107870536901454,-0.194920197650093,0.10787033885306,1.09456316972482e-08,0.1,1e-08
-1.89832349302362,1.78899150682505,3.88189762605865,0.481359685391242,57.6346703734889,-3.75304341389156,57.6346703734889,-3.75304341652595,57.6346691216614,-3.75304295875929,1.09456316972482e-08,0.1,1e-08
-1.56843429202678,-1.22842502527449,3.11587738396991,0.141191990773522,5.46744413953217,1.52569563854465,5.46744413953217,1.52569563777194,5.46744513734534,1.52569570855889,1.09456316972482e-08,0.1,1e-08
-1.87428325725306,1.62308838314211,3.34960581712855,0.901341176218074,13.5722736799565,-12.2820448195415,13.5722736799565,-12.2820448244744,13.572272075991,-12.2820441187342,1.09456316972482e-08,0.1,1e-08
0.545641645055122,-1.78617794406721,3.62755659752352,0.936209248716637,-0.368214845793984,-0.098199318294503,-0.368214845793987,-0.0981993234181983,-0.368213880789689,-0.0981999539553021,1.09456316972482e-08,0.1,1e-08
-0.742576075694693,-0.766443148393357,3.46637978657388,0.831825206212729,0.812509696624203,1.14317253856225,0.812509696624204,1.14317253400982,0.812509886264768,1.14317247748512,1.09456316972482e-08,0.1,1e-08
0.0342827646588111,-0.847419005553887,3.62509815317773,0.195710924387671,6.22787982345828,0.555349496940935,6.22787982345829,0.555349495869847,6.22787994593207,0.555349427632769,1.09456316972482e-08,0.1,1e-08
1.63026589570437,0.505460431523623,3.6909141292171,0.910201313038545,1.34925094066394,-2.14605305291768,1.34925094066394,-2.14605305789904,1.34925031890882,-2.14605301857778,1.09456316972482e-08,0.1,1e-08
