slack_weight,sample_idx,x1,x2,th,v,slack1,slack2
0.1,213,-1.48336233939402,-1.68568601137992,2.62001844876829,0.995337364569356,0.0001530255067704,0.0001529829893142
0.1,214,1.81620410903489,-0.412306895193616,3.87592120795268,0.740550525171444,0.0001529859310975,0.0001529837234753
0.1,215,-1.54576963120148,-1.33006967096372,2.23611938814353,0.165773405824313,2.26776663104273,0.0001529089162473
0.1,216,0.686292782371198,-1.5817286386624,3.57688146333323,0.660108938155522,0.0001531020795337,0.0001529592498898
0.1,217,0.0806540044479735,-1.87365542069743,3.05425772143447,0.813335604659545,0.0001531485869217,0.000152980719377
0.1,218,1.40872600127416,1.74484898497476,3.10954063230653,0.917108914401657,0.0001530195196155,0.0001529902500177
0.1,219,0.207627355097942,-1.79211486539411,2.44159248741264,0.949331433538199,0.0001529841840875,0.0001529839593591
0.1,220,1.50661441063338,0.836242077803666,3.87457935757713,0.569313674849325,0.000153008633362,0.0001530123556808
0.1,221,-1.46393908619744,0.856347728529711,3.06262466121098,0.781579186420995,0.0001529829524514,0.0001530545482052
0.1,223,0.816319072396894,-1.6795406144613,2.22481959036303,0.322606284237175,0.0001530678495941,0.0001529606828189
0.1,224,-1.14814335396436,1.57926662424211,3.16777813994132,0.676553665193999,0.0001530116561253,0.0001529802966899
0.1,226,-0.606978131906799,-1.75859166403774,2.78599591699651,0.421326409573011,0.0001529816128448,0.0001529553091201
0.1,228,-0.413828870714919,1.48713426636881,2.52349743954653,0.670927319984518,0.0001533566513562,0.0001529907086372
0.1,229,1.79808249463057,-0.652416832915573,3.91773029205873,0.863237880641336,0.0001529839165223,0.000152983087498
0.1,230,-1.41170607628385,-1.2715283372452,2.59452871798074,0.755975298042952,0.0001530575460887,0.0001529825943943
0.1,231,1.70635050064598,1.15879402856992,3.03946857485297,0.18585934958189,0.0001529773761016,0.0001529550840208
0.1,232,1.92013030114191,0.876807113089055,2.23095927898272,0.696190610530961,2.11679798949688,0.0001530233965511
0.1,235,-1.69654668756534,-1.20183019628342,2.31529870301365,0.993929513880668,0.0001529832974409,0.0001529830610231
0.1,237,-1.48781664416891,-1.7112063640833,3.81620393561627,0.784907131145853,0.0001529867752408,0.0001624336040861
0.1,238,-1.44469130940236,-0.969268445955145,3.71883276432932,0.453212367606532,0.0001529920065802,0.0001530249200525
0.1,239,-1.27247966240342,1.47309002163352,2.52116257642223,0.926583788930868,0.0001529835440696,0.0001529917353018
0.1,240,1.58715363962405,0.970826084799924,2.69577543551671,0.619410327434489,0.0001530189717507,0.0001529921908197
0.1,241,-1.32425974771134,1.46812598448979,4.01095525991356,0.690967966337088,0.000153020981341,0.000152980741233
0.1,242,-1.64518986497178,0.901030641660546,3.55188280724568,0.926415178007893,0.0001529887816152,0.0001529967426467
0.1,243,-0.156884927869097,1.49369295232664,2.75781920746928,0.555362116961439,1.43593504703373,0.0001529602736275
0.1,244,-1.17466512637683,1.60280745604503,3.88966714012442,0.298767504666708,0.0004334921277226,0.0001529556077369
0.1,245,1.49431449642711,0.932452089661124,3.46474221951494,0.492952770791889,0.0001529828732627,0.000153021632965
0.1,246,1.68348960212725,-1.47372925949096,2.41296156822695,0.622079951202509,0.0001529861165682,0.0001530022756677
0.1,247,-1.75568816058054,0.863299858728354,3.0166063132929,0.565028546703641,0.0001529756236566,0.0001529842929384
0.1,248,-0.892489407411185,1.63613008266256,3.38307227261159,0.782898628381593,0.0001530095517103,0.0001529556057108
0.1,249,1.22480511917225,-1.28126756451903,2.26920187322069,0.354246459375567,0.0001529796372511,0.0001529448333078
0.1,250,-0.52434544172091,1.48299960509005,3.49328347667798,0.528702159970989,2.03166321807938,0.0001529589677898
0.01,2,-1.37592543823025,-1.44291170934645,2.89067494432964,0.891081010254041,2.58787403187489e-06,2.58326960686495e-06
0.01,3,-1.37602191865519,1.17610075708118,2.9296875814265,0.61459511684349,2.58526795512749e-06,2.58479485264228e-06
0.01,4,1.46470458309974,0.133844367905286,3.21196966288251,0.487384669288891,2.5827565602396e-06,2.59276066035042e-06
0.01,6,1.87963940864798,-0.753111728817807,3.5984285561575,0.641731087913618,2.58748639500657e-06,2.5884850111048e-06
0.01,8,0.0990257265289514,1.507062547047,3.97522588591352,0.732370395776965,2.59184770302046e-06,2.58149121756287e-06
0.01,10,-1.44202455739183,1.38580916693807,4.05147334043442,0.446060194880331,2.60741737730971e-06,2.55918574537203e-06
0.01,11,-0.831421405859127,-1.49004535067207,2.83083193643822,0.538900361759138,1.69026984195733,2.55949125078183e-06
0.01,12,1.14070384557205,-1.4003302906049,2.63218668823636,0.64058595989352,2.58412906776483e-06,2.56518885823033e-06
