sample_idx,x1,x2,x3,x4,x5,slack1,slack2
178,-1.12195230147442,2.59234237047212,0.219683153082689,-0.293168418934855,1.47039006899769,2.44143544517219e-07,2.18911622646627e-07
179,-1.772960406944,2.77146171157728,-0.285654439936326,0.23067854448492,0.998501304633272,46.3476133448827,1.93086913561121e-07
180,-1.14349939166211,2.67573432274146,0.0604225186158683,0.370642037414964,1.53223493107936,2.69533269712224e-07,3.37449440196008e-07
181,-1.17759296380775,2.73522890153808,0.04288243229793,0.0466683024985755,1.55763593773033,3.22140323759839e-07,2.03196048172761e-07
182,-0.672677015886234,2.14819572185584,-0.435228639517163,-0.128448132956347,1.47551870596961,2.63236770699976e-07,3.58183158075165e-07
183,-0.935328702410401,2.59686887718957,-0.349045212588354,-0.494478521598009,1.66154017477917,2.00252207727294e-07,3.56409570041991e-07
184,-1.05388043874081,2.47466194662376,-0.164442599957999,-0.0664763523992123,1.42078150788295,4.78549091367138e-07,2.11228397667114e-07
185,-1.30576529100946,2.67876239724371,-0.0332941150784024,0.127130630581387,1.37299710623425,2.64261955927102e-07,3.34564016671602e-07
186,-0.77230919585099,2.37529452473132,0.455530642942875,-0.0924980187669825,1.60298532888033,48.8147227616627,2.31243278264687e-07
187,-0.877926111200405,2.40073474255215,0.261214190651638,-0.37458474772817,1.52280863135174,532.897876828484,4.06176738956705e-07
188,-0.839759122116394,2.40645090954713,-0.358069737741204,0.221531447323882,1.56669178743074,319.311856005327,3.97633417143921e-07
189,-1.27676750449721,2.69826670781687,0.25553353433934,0.104736509846741,1.42149920331965,4.6129111896078e-07,2.3521691222181e-07
190,-2.70523909330922,2.78422476227026,0.176316803430215,0.4066129944146,0.0789856689610411,532.427967504075,147.739290290223
191,-1.60761504691229,2.58855056967667,0.376652606102746,-0.401845243291638,0.980935522764371,3.68433430955905e-07,2.09833068732277e-07
192,-1.35768141965183,2.82039461633521,0.297777962804918,-0.187539157450823,1.46271319668338,73.6321027198124,1.59879985904923e-07
193,-1.43395625268092,2.55890915869768,0.281950737425929,-0.327536133148117,1.12495290601676,4.03907699864595e-07,9.26490472726326e-08
194,-1.15264532133604,2.47272883317064,0.173435901499185,0.477868884794167,1.32008351183461,2.31963659874882e-07,3.63069616014111e-07
195,-1.02546115190373,2.664930670388,0.312562710390873,-0.468180708975089,1.63946951848427,2.57624275468308e-07,2.99192920668213e-07
196,-1.55174857701568,2.78420469772907,-0.0988837943452077,-0.344347989142359,1.23245612071339,277.135800207849,3.3953425489497e-07
