x1,x2,x3,x4,x5,u1_full,u2_full,u1_zero,u2_zero,u1_k0,u2_k0,k1_lambda,mu_val,xi0
-1.59694678186499,2.08067278575224,-0.3876892709277,0.367900949557375,0.389794230903467,51852.84946247,32628.756192681,51852.8494770753,32628.7561897243,51845.5738269509,32630.7033662255,1.70115567681868e-07,15,1e-08
0.324244130856433,1.56974056410815,-0.277462672883569,-0.0239290795072743,0.93435305420846,-3789382.94217309,299021.473188552,-3789382.94213151,299021.473170248,-3789015.53046584,298849.951183799,1.70115567681868e-07,15,1e-08
0.0203009489110424,1.88200280697719,0.17066734598719,0.280252353517171,0.981238645967853,-555790.823191832,71168.5399326333,-555790.82317495,71168.5399220191,-555979.961955416,71291.9669589938,1.70115567681868e-07,15,1e-08
-0.416490608723941,1.67397504938021,-0.327066630041669,-0.431966905594561,2.29532943153753,-39291.59402149,-3968.00005677969,-39291.594026943,-3968.00005826481,-39153.8866531101,-3940.46519977797,1.70115567681868e-07,15,1e-08
0.178651475469294,1.70636743543449,0.280122273060988,-0.0554535772494612,-0.316289362544572,26413.3422149295,-7093.48105492899,26413.3422170698,-7093.48105532163,26316.4639521741,-7060.44227386301,1.70115567681868e-07,15,1e-08
0.00918019224778632,1.31023027715883,0.423030239874714,-0.469867325130359,-0.203255822621231,68885.6798057416,-5588.9823536434,68885.6798075534,-5588.98235352478,68629.4958503305,-5555.15175403826,1.70115567681868e-07,15,1e-08
-1.53357485278491,1.51234623182668,0.463651515078847,0.415315065318594,-0.347476270393648,-1293322.86401275,1695473.16398024,-1293322.86393442,1695473.16398174,-1292121.51668421,1695492.97376786,1.70115567681868e-07,15,1e-08
0.231397496224945,0.920431423793393,-0.490674494025109,0.458413781952921,1.14076022114447,-4227550.2149177,-729921.838554748,-4227550.21490799,-729921.838560902,-4227483.18003544,-729990.517149121,1.70115567681868e-07,15,1e-08
-0.651644395210873,1.35088611784006,0.458154164954417,-0.416060939711837,1.60954431542988,-13339.018138535,-2575.76145401004,-13339.0181387572,-2575.76145501883,-13287.4994583859,-2544.79799052882,1.70115567681868e-07,15,1e-08
0.0186003879101562,1.87268412744059,0.240194419129618,0.0326266444077605,-0.236069923316729,60043.8161265926,-20431.852251358,60043.8161269965,-20431.8522512254,59715.090490792,-20296.5514734053,1.70115567681868e-07,15,1e-08
